Sec,Queue,Dynamic
48.933334,81.576947,0.967349
49.000000,81.543085,0.882242
49.066666,81.462707,0.835634
49.133335,81.427008,0.752377
49.200001,81.401510,0.719163
49.266666,81.401101,0.684783
49.333332,81.361523,0.616815
49.400002,81.367642,0.561763
49.466667,81.367846,0.521499
49.533333,81.365811,0.469349
49.599998,80.715456,0.447914
49.666668,80.787264,0.423421
49.733334,80.861517,0.385567
49.799999,80.797670,0.369552
49.866665,80.780531,0.342899
49.933334,80.757069,0.309221
50.000000,80.759520,0.285949
50.066666,80.752179,0.258374
50.133335,80.765638,0.232536
50.200001,80.724026,0.216525
50.266666,80.670170,0.194872
50.333332,80.662010,0.175385
50.400002,80.710765,0.161927
50.466667,80.745242,0.147672
50.533333,80.792570,0.132905
50.599998,80.725248,0.122572
50.666668,80.725453,0.118577
50.733334,80.685875,0.110391
50.799999,80.616717,0.112510
50.866665,80.572250,0.107379
50.933334,80.570208,0.096641
51.000000,80.571840,0.090241
51.066666,80.544506,0.087847
51.133335,80.519411,0.086202
51.200001,80.500851,0.094514
51.266666,79.859066,0.105565
51.333332,79.935770,0.095008
51.400002,79.986362,0.091321
51.466667,80.008595,0.082189
51.533333,80.066534,0.073970
51.599998,80.089786,0.071265
51.666668,80.114266,0.064139
51.733334,80.190362,0.057725
51.799999,80.154253,0.060622
51.866665,80.263597,0.078224
51.933334,80.289709,0.074176
52.000000,80.336218,0.094298
52.066666,80.353152,0.110164
52.133335,80.308883,0.107206
52.200001,80.365190,0.100769
52.266666,80.369472,0.099770
52.333332,80.348666,0.092853
52.400002,80.329082,0.092748
52.466667,80.514106,0.214543
52.533333,80.707706,0.280707
52.599998,80.974330,0.477138
52.666668,81.077760,0.771226
52.733334,81.273600,0.986742
52.799999,81.653043,1.387562
52.866665,81.985562,1.768393
52.933334,81.889274,1.944270
53.000000,82.324608,2.268819
53.066666,82.702413,2.542655
53.133335,82.882342,2.603773
53.200001,83.198746,2.832690
53.266666,83.526778,3.017499
53.333332,83.633677,3.001043
53.400002,83.940493,3.170139
53.466667,84.097978,3.370163
53.533333,84.215482,3.341799
53.599998,84.218138,3.525167
53.666668,84.258528,3.731100
53.733334,84.362566,3.627882
53.799999,84.392352,3.731438
53.866665,84.663674,3.828208
53.933334,84.864819,3.691718
54.000000,85.216102,3.772978
54.066666,85.635123,3.822244
54.133335,86.092486,3.673192
54.200001,86.892781,3.706222
54.266666,87.466426,3.693212
54.333332,87.757126,3.487499
54.400002,88.200013,3.451277
54.466667,88.599648,3.370737
54.533333,88.730413,3.136887
54.599998,90.439117,3.066979
54.666668,90.336506,2.917259
54.733334,90.334054,2.637875
54.799999,90.569882,2.440285
54.866665,91.016640,2.267249
54.933334,91.252262,2.049092
55.000000,91.549286,1.938737
55.066666,91.699635,1.904391
55.133335,91.822643,1.756282
55.200001,91.871194,1.782104
55.266666,91.968096,1.835331
55.333332,92.156390,1.742374
55.400002,92.068467,1.759795
55.466667,92.011750,1.716926
55.533333,91.955853,1.583279
55.599998,91.913421,1.486457
55.666668,91.818566,1.389627
55.733334,91.814688,1.251277
55.799999,91.807955,1.181433
55.866665,91.857734,1.134792
55.933334,91.935251,1.054463
56.000000,92.038477,1.028576
56.066666,92.105594,0.989061
56.133335,92.126195,0.901477
56.200001,92.187398,0.839889
56.266666,92.364672,0.798332
56.333332,92.423629,0.718499
56.400002,92.431789,0.671231
56.466667,92.369773,0.624304
56.533333,92.385478,0.573604
56.599998,92.377114,0.540927
56.666668,92.291642,0.512334
56.733334,92.253286,0.461407
56.799999,92.268998,0.425262
56.866665,92.260429,0.393140
56.933334,92.300614,0.360456
57.000000,92.310816,0.348687
57.066666,92.222688,0.388890
57.133335,92.199226,0.363465
57.200001,92.154349,0.432280
57.266666,92.127219,0.477486
57.333332,92.090496,0.445140
57.400002,92.049082,0.431124
57.466667,92.028685,0.400251
57.533333,92.047245,0.361756
57.599998,92.106611,0.349245
57.666668,92.088659,0.406732
57.733334,92.027258,0.382583
57.799999,91.983194,0.427965
57.866665,91.940762,0.435760
57.933334,91.717581,0.410850
58.000000,91.737984,0.380271
58.066666,91.779597,0.363358
58.133335,91.771642,0.327532
58.200001,91.762669,0.301409
58.266666,91.754714,0.294728
58.333332,91.727782,0.274843
58.400002,91.744717,0.287547
58.466667,91.748390,0.280314
58.533333,91.729414,0.252283
58.599998,91.683923,0.498579
58.666668,91.660870,0.514817
58.733334,91.665562,0.479349
58.799999,91.651078,0.467726
58.866665,91.685146,0.449616
58.933334,91.686982,0.416894
59.000000,91.727987,0.398461
59.066666,91.702080,0.422670
59.133335,91.735334,0.407127
59.200001,91.747981,0.448117
59.266666,91.700653,0.461343
59.333332,91.708198,0.432753
