Sec,Queue,Dynamic
33.333332,38.598637,0.114240
33.400002,38.767750,1.450440
33.466667,39.256333,2.847840
33.533333,39.494605,2.436780
33.599998,39.918925,4.540020
33.666668,40.405466,4.808280
33.733334,40.698406,3.230340
33.799999,41.133744,6.011880
33.866665,41.371610,7.746900
33.933334,41.597027,6.431100
34.000000,42.058883,10.424400
34.066666,42.562355,10.776300
34.133335,42.810419,8.821980
34.200001,43.486272,12.859140
34.266666,43.846333,12.926460
34.333332,44.027891,8.984160
34.400002,44.504845,13.109040
34.466667,44.835936,12.980520
34.533333,45.133571,8.852580
34.599998,46.139904,13.606800
34.666668,46.566061,12.995820
34.733334,46.884096,8.452740
34.799999,47.134608,13.416060
34.866665,47.535264,13.763880
34.933334,47.756806,8.768940
35.000000,48.026701,13.536420
35.066666,48.112992,13.426260
35.133335,48.305773,8.196720
35.200001,48.337187,13.449720
35.266666,48.353306,13.442580
35.333332,48.325763,8.642460
35.400002,48.271907,13.390560
35.466667,48.149917,13.489500
35.533333,48.250080,8.557800
35.599998,48.388189,13.242660
35.666668,48.362483,12.823440
35.733334,48.359219,8.157960
35.799999,48.404509,12.263460
35.866665,48.388390,12.221640
35.933334,48.371258,8.121240
36.000000,48.489779,12.753060
36.066666,48.646656,11.688180
36.133335,48.750288,7.626540
36.200001,48.740291,11.307720
36.266666,48.142163,11.783040
36.333332,48.198467,6.690180
36.400002,48.184595,10.632480
36.466667,48.211523,10.565160
36.533333,48.140736,6.322980
36.599998,48.017315,10.392780
36.666668,47.939389,10.160220
36.733334,47.891856,5.893560
36.799999,47.823312,9.669600
36.866665,47.742733,8.606760
36.933334,47.687651,4.763400
37.000000,47.586061,8.803620
37.066666,47.510173,8.101860
37.133335,47.479776,4.266660
37.200001,47.425715,7.859100
37.266666,47.359008,8.113080
37.333332,47.206211,3.310920
37.400002,47.101152,7.697940
37.466667,47.106048,7.297080
37.533333,46.987728,2.530620
37.599998,46.819632,6.254640
37.666668,46.736400,6.063900
37.733334,46.808208,1.705440
37.799999,46.760064,5.764020
37.866665,46.841869,4.839900
37.933334,45.953651,2.253180
38.000000,45.994246,2.987580
38.066666,45.944880,2.885580
38.133335,45.837984,0.397800
38.200001,45.975683,1.338240
38.266666,46.169690,2.367420
38.333332,46.369200,0.970020
38.400002,46.626650,3.014100
38.466667,46.943053,3.019200
38.533333,47.184995,1.201560
38.599998,47.369821,2.968200
38.666668,47.851261,2.774400
38.733334,48.006301,1.438200
38.799999,48.295776,3.433320
38.866665,48.586682,3.581220
38.933334,48.749882,1.605480
39.000000,49.028544,3.587340
39.066666,49.361882,2.812140
39.133335,49.466941,1.686060
39.200001,49.718470,4.291140
39.266666,50.066906,4.461480
39.333332,50.284774,2.478600
39.400002,50.432269,5.564100
39.466667,50.642797,6.049620
39.533333,50.751120,2.696880
39.599998,50.986944,6.240360
39.666668,51.312934,5.604900
39.733334,51.505920,3.280320
39.799999,51.853741,6.135300
39.866665,52.145254,5.817060
39.933334,52.501235,2.944740
40.000000,52.777043,5.677320
40.066666,53.027354,5.457000
40.133335,53.204016,2.989620
40.200001,53.390470,5.438640
40.266666,53.644250,5.719140
40.333332,53.917606,3.210960
40.400002,54.275219,6.720780
40.466667,54.592845,6.788100
40.533333,54.847642,3.708720
40.599998,55.308685,8.220180
40.666668,55.772582,8.728140
40.733334,56.006157,4.954140
40.799999,56.460877,9.468660
40.866665,56.835014,9.178980
40.933334,57.093069,4.839900
41.000000,57.526573,9.215700
41.066666,57.871738,8.895420
41.133335,58.071866,4.536960
41.200001,58.436819,9.002520
